ID_Enluminure;descripteur;Type_desc;Shape;X;Y;Width;Height;ARK_Gallica;Image_Gallica;Enluminure_IIIF_X;Enluminure_IIIF_Y;Enluminure_IIIF_Width;Enluminure_IIIF_Height;Tag_absoluteX;Tag_absoluteY;Tag_absoluteWidth;Tag_absoluteHeight;ID Desc;Desc;175$e;600$a;ID Tag;ARK_Mandragore
42629;éperon;objet;rect;1054;3555;214;171;btv1b10532593m;f90;253;221;8766;6007;1307;3776;214;171;461;éperon;0;0;229388;ark:/12148/cgfbt42629w
42629;fer.à.cheval;objet;rect;1315;3628;100;127;btv1b10532593m;f90;253;221;8766;6007;1568;3849;100;127;562;fer.à.cheval;0;0;229394;ark:/12148/cgfbt42629w
42629;harnais;objet;rect;864;2554;1014;987;btv1b10532593m;f90;253;221;8766;6007;1117;2775;1014;987;362;harnais;équipement de cheval;0;229389;ark:/12148/cgfbt42629w
42629;cité;objet;rect;1607;392;818;954;btv1b10532593m;f90;253;221;8766;6007;1860;613;818;954;33;cité;0;0;229385;ark:/12148/cgfbt42629w
42629;herse;objet;rect;1466;120;1014;336;btv1b10532593m;f90;253;221;8766;6007;1719;341;1014;336;1678;herse;grille défensive;0;229383;ark:/12148/cgfbt42629w
42629;lion.héraldique;objet;rect;1702;1928;226;567;btv1b10532593m;f90;253;221;8766;6007;1955;2149;226;567;16407;lion.héraldique;0;0;590303;ark:/12148/cgfbt42629w
42629;maison;objet;rect;2144;803;181;412;btv1b10532593m;f90;253;221;8766;6007;2397;1024;181;412;502;maison;0;0;229382;ark:/12148/cgfbt42629w
42629;trompette;objet;rect;1717;1235;251;397;btv1b10532593m;f90;253;221;8766;6007;1970;1456;251;397;475;trompette;instrument de musique;0;229381;ark:/12148/cgfbt42629w
42629;voie;objet;rect;235;2779;8472;2925;btv1b10532593m;f90;253;221;8766;6007;488;3000;8472;2925;1485;voie;urbanisme;0;229384;ark:/12148/cgfbt42629w
42629;héraut;objet;rect;215;1507;1115;1918;btv1b10532593m;f90;253;221;8766;6007;468;1728;1115;1918;476;héraut;0;0;229393;ark:/12148/cgfbt42629w
42629;écuyer;objet;rect;5743;3454;998;2015;btv1b10532593m;f90;253;221;8766;6007;5996;3675;998;2015;564;écuyer;0;0;229395;ark:/12148/cgfbt42629w
42629;enluminure;objet;rect;3444;2955;470;626;btv1b10532593m;f90;253;221;8766;6007;3697;3176;470;626;2623;enluminure;0;0;229380;ark:/12148/cgfbt42629w
42629;étoffe;notion;rect;5264;3728;411;802;btv1b10532593m;f90;253;221;8766;6007;5517;3949;411;802;451;étoffe;0;0;229390;ark:/12148/cgfbt42629w
42630;armoiries;notion;rect;2124;889;1407;1684;btv1b10532593m;f95;321;552;3799;5282;2445;1441;1407;1684;3;armoiries;0;0;229403;ark:/12148/cgfbt426303
42630;bannière;objet;rect;976;846;777;976;btv1b10532593m;f95;321;552;3799;5282;1297;1398;777;976;47;bannière;0;0;229401;ark:/12148/cgfbt426303
42630;clou;objet;rect;3575;5060;216;207;btv1b10532593m;f95;321;552;3799;5282;3896;5612;216;207;1002;clou;0;0;229404;ark:/12148/cgfbt426303
42630;étoffe;objet;rect;1705;2184;796;1128;btv1b10532593m;f95;321;552;3799;5282;2026;2736;796;1128;451;étoffe;0;0;229400;ark:/12148/cgfbt426303
42630;affiche;objet;rect;53;18;3716;5241;btv1b10532593m;f95;321;552;3799;5282;374;570;3716;5241;7900;affiche;0;0;229402;ark:/12148/cgfbt426303
42630;françois.2.de.montfort;personne;rect;2086;2187;259;429;btv1b10532593m;f95;321;552;3799;5282;2407;2739;259;429;7896;françois.2.de.montfort;comte d'étampes, duc de bretagne;0;229406;ark:/12148/cgfbt426303
42631;cygne;objet;rect;689;2121;435;451;btv1b10532593m;f101;151;175;8985;5926;840;2296;435;451;728;cygne;oiseau palmipède;0;229418;ark:/12148/cgfbt42631f
42631;armoiries;notion;rect;10;362;1183;1166;btv1b10532593m;f101;151;175;8985;5926;161;537;1183;1166;3;armoiries;0;0;229410;ark:/12148/cgfbt42631f
42631;pennon;objet;rect;3236;974;1821;1026;btv1b10532593m;f101;151;175;8985;5926;3387;1149;1821;1026;197;pennon;drapeau triangulaire;0;229417;ark:/12148/cgfbt42631f
42631;casque;objet;rect;181;2507;361;602;btv1b10532593m;f101;151;175;8985;5926;332;2682;361;602;133;casque;voir aussi: armure;0;229415;ark:/12148/cgfbt42631f
42631;cavalier;objet;rect;732;2447;1444;2577;btv1b10532593m;f101;151;175;8985;5926;883;2622;1444;2577;271;cavalier;0;0;229411;ark:/12148/cgfbt42631f
42631;aigle;objet;rect;1494;2256;542;552;btv1b10532593m;f101;151;175;8985;5926;1645;2431;542;552;188;aigle;oiseau rapace;0;229419;ark:/12148/cgfbt42631f
42631;éperon;objet;rect;2782;4443;230;189;btv1b10532593m;f101;151;175;8985;5926;2933;4618;230;189;461;éperon;0;0;229413;ark:/12148/cgfbt42631f
42631;griffon;objet;rect;66;2351;291;421;btv1b10532593m;f101;151;175;8985;5926;217;2526;291;421;1904;griffon;animal fabuleux;0;229414;ark:/12148/cgfbt42631f
42631;harnais;objet;rect;5812;3620;1526;960;btv1b10532593m;f101;151;175;8985;5926;5963;3795;1526;960;362;harnais;équipement de cheval;0;229412;ark:/12148/cgfbt42631f
42631;herse;objet;rect;804;872;170;154;btv1b10532593m;f101;151;175;8985;5926;955;1047;170;154;1678;herse;grille défensive;0;229420;ark:/12148/cgfbt42631f
42631;lion;objet;rect;4513;3022;383;321;btv1b10532593m;f101;151;175;8985;5926;4664;3197;383;321;56;lion;mammifère carnassier;0;229421;ark:/12148/cgfbt42631f
42631;tableau;objet;rect;7395;1005;359;913;btv1b10532593m;f101;151;175;8985;5926;7546;1180;359;913;906;tableau;peinture;0;229423;ark:/12148/cgfbt42631f
42631;trompette;objet;rect;6011;3167;714;328;btv1b10532593m;f101;151;175;8985;5926;6162;3342;714;328;475;trompette;instrument de musique;0;229422;ark:/12148/cgfbt42631f
42631;bannière;objet;rect;1514;872;1163;1504;btv1b10532593m;f101;151;175;8985;5926;1665;1047;1163;1504;47;bannière;0;0;229409;ark:/12148/cgfbt42631f
42631;fortifications;objet;rect;6097;10;2858;5846;btv1b10532593m;f101;151;175;8985;5926;6248;185;2858;5846;34;fortifications;0;0;229416;ark:/12148/cgfbt42631f
42632;aigle.héraldique;objet;rect;1913;1692;175;226;btv1b10532593m;f103;245;65;9010;6034;2158;1757;175;226;16405;aigle.héraldique;0;0;590022;ark:/12148/cgfbt42632s
42632;armoiries;objet;rect;2957;874;386;1383;btv1b10532593m;f103;245;65;9010;6034;3202;939;386;1383;3;armoiries;0;0;229436;ark:/12148/cgfbt42632s
42632;armure;objet;rect;3435;3499;255;274;btv1b10532593m;f103;245;65;9010;6034;3680;3564;255;274;173;armure;0;0;229438;ark:/12148/cgfbt42632s
42632;bannière;objet;rect;5462;931;499;1527;btv1b10532593m;f103;245;65;9010;6034;5707;996;499;1527;47;bannière;0;0;229435;ark:/12148/cgfbt42632s
42632;casque;objet;rect;2816;3509;372;664;btv1b10532593m;f103;245;65;9010;6034;3061;3574;372;664;133;casque;voir aussi: armure;0;229429;ark:/12148/cgfbt42632s
42632;chien;objet;rect;46;4824;612;802;btv1b10532593m;f103;245;65;9010;6034;291;4889;612;802;84;chien;mammifère carnassier (voir aussi: lévrier);0;229430;ark:/12148/cgfbt42632s
42632;coiffe;objet;rect;7323;3444;346;716;btv1b10532593m;f103;245;65;9010;6034;7568;3509;346;716;217;coiffe;0;0;229434;ark:/12148/cgfbt42632s
42632;couronne;objet;rect;5735;3579;239;173;btv1b10532593m;f103;245;65;9010;6034;5980;3644;239;173;41;couronne;voir aussi: empereur, roi...;0;229437;ark:/12148/cgfbt42632s
42632;cygne;objet;rect;1648;2321;144;148;btv1b10532593m;f103;245;65;9010;6034;1893;2386;144;148;728;cygne;oiseau palmipède;0;229447;ark:/12148/cgfbt42632s
42632;épée;objet;rect;3419;3419;221;151;btv1b10532593m;f103;245;65;9010;6034;3664;3484;221;151;234;épée;0;0;229433;ark:/12148/cgfbt42632s
42632;étoile;objet;rect;5953;1930;173;294;btv1b10532593m;f103;245;65;9010;6034;6198;1995;173;294;154;étoile;astre;0;229446;ark:/12148/cgfbt42632s
42632;panier;objet;rect;2738;5336;214;243;btv1b10532593m;f103;245;65;9010;6034;2983;5401;214;243;927;panier;0;0;229431;ark:/12148/cgfbt42632s
42632;pavement;objet;rect;5739;5081;1230;922;btv1b10532593m;f103;245;65;9010;6034;5984;5146;1230;922;171;pavement;revêtement de sol à l'intérieur;0;229442;ark:/12148/cgfbt42632s
42632;taureau;objet;rect;2067;2962;107;189;btv1b10532593m;f103;245;65;9010;6034;2312;3027;107;189;164;taureau;mammifère ongulé;0;229444;ark:/12148/cgfbt42632s
42632;voûte;objet;rect;103;158;2393;1145;btv1b10532593m;f103;245;65;9010;6034;348;223;2393;1145;184;voûte;0;0;229428;ark:/12148/cgfbt42632s
42632;cloître;objet;rect;91;674;7451;5028;btv1b10532593m;f103;245;65;9010;6034;336;739;7451;5028;3805;cloître;0;0;229427;ark:/12148/cgfbt42632s
42632;clou;objet;rect;1777;295;342;302;btv1b10532593m;f103;245;65;9010;6034;2022;360;342;302;1002;clou;0;0;229445;ark:/12148/cgfbt42632s
42632;collier;objet;rect;7059;3298;261;241;btv1b10532593m;f103;245;65;9010;6034;7304;3363;261;241;545;collier;0;0;229432;ark:/12148/cgfbt42632s
42632;écuyer;objet;rect;2061;4103;1086;1619;btv1b10532593m;f103;245;65;9010;6034;2306;4168;1086;1619;564;écuyer;0;0;229449;ark:/12148/cgfbt42632s
42633;armoiries;objet;rect;453;137;645;439;btv1b10532593m;f114;374;317;9012;5848;827;454;645;439;3;armoiries;0;0;229450;ark:/12148/cgfbt426334
42633;barrière;objet;rect;69;4335;5994;1317;btv1b10532593m;f114;374;317;9012;5848;443;4652;5994;1317;1430;barrière;0;0;229457;ark:/12148/cgfbt426334
42633;cavalier;personne;rect;6008;1673;549;1166;btv1b10532593m;f114;374;317;9012;5848;6382;1990;549;1166;271;cavalier;0;0;229460;ark:/12148/cgfbt426334
42633;champ.clos;objet;rect;80;1881;7473;3832;btv1b10532593m;f114;374;317;9012;5848;454;2198;7473;3832;1709;champ.clos;0;0;229458;ark:/12148/cgfbt426334
42633;coiffe;objet;rect;7423;3309;422;372;btv1b10532593m;f114;374;317;9012;5848;7797;3626;422;372;217;coiffe;0;0;229453;ark:/12148/cgfbt426334
42633;éperon;objet;rect;7222;2889;210;144;btv1b10532593m;f114;374;317;9012;5848;7596;3206;210;144;461;éperon;0;0;229462;ark:/12148/cgfbt426334
42633;harnais;objet;rect;6815;2029;959;741;btv1b10532593m;f114;374;317;9012;5848;7189;2346;959;741;362;harnais;équipement de cheval;0;229461;ark:/12148/cgfbt426334
42633;tribune;objet;rect;2016;309;2112;1584;btv1b10532593m;f114;374;317;9012;5848;2390;626;2112;1584;1483;tribune;0;0;229451;ark:/12148/cgfbt426334
42633;trompette;objet;rect;4602;1221;315;384;btv1b10532593m;f114;374;317;9012;5848;4976;1538;315;384;475;trompette;instrument de musique;0;229467;ark:/12148/cgfbt426334
42633;herse;objet;rect;8409;2545;231;231;btv1b10532593m;f114;374;317;9012;5848;8783;2862;231;231;1678;herse;grille défensive;0;229455;ark:/12148/cgfbt426334
42634;aigle.héraldique;objet;rect;7936;1739;200;210;btv1b10532593m;f134;155;358;8756;5981;8091;2097;200;210;16405;aigle.héraldique;0;0;590305;ark:/12148/cgfbt42634g
42634;armoiries;objet;rect;380;1553;1199;1050;btv1b10532593m;f134;155;358;8756;5981;535;1911;1199;1050;3;armoiries;0;0;229469;ark:/12148/cgfbt42634g
42634;armure;objet;rect;2149;3522;320;470;btv1b10532593m;f134;155;358;8756;5981;2304;3880;320;470;173;armure;0;0;229483;ark:/12148/cgfbt42634g
42634;pennon;objet;rect;2499;1093;1173;620;btv1b10532593m;f134;155;358;8756;5981;2654;1451;1173;620;197;pennon;drapeau triangulaire;0;229488;ark:/12148/cgfbt42634g
42634;barrière;objet;rect;68;4589;2699;1113;btv1b10532593m;f134;155;358;8756;5981;223;4947;2699;1113;1430;barrière;0;0;229491;ark:/12148/cgfbt42634g
42634;bicéphalie;notion;rect;882;1743;336;285;btv1b10532593m;f134;155;358;8756;5981;1037;2101;336;285;7146;bicéphalie;type formel (art);0;590306;ark:/12148/cgfbt42634g
42634;casque;objet;rect;797;4197;245;283;btv1b10532593m;f134;155;358;8756;5981;952;4555;245;283;133;casque;voir aussi: armure;0;229473;ark:/12148/cgfbt42634g
42634;cavalier;objet;rect;4146;2649;464;882;btv1b10532593m;f134;155;358;8756;5981;4301;3007;464;882;271;cavalier;0;0;229478;ark:/12148/cgfbt42634g
42634;champ.clos;objet;rect;137;2482;8502;3215;btv1b10532593m;f134;155;358;8756;5981;292;2840;8502;3215;1709;champ.clos;0;0;229492;ark:/12148/cgfbt42634g
42634;cheval;objet;rect;5863;3454;413;350;btv1b10532593m;f134;155;358;8756;5981;6018;3812;413;350;352;cheval;mammifère ongulé (voir aussi: cavalier, hippiatrie);0;229495;ark:/12148/cgfbt42634g
42634;chien;objet;rect;5481;3010;235;231;btv1b10532593m;f134;155;358;8756;5981;5636;3368;235;231;84;chien;mammifère carnassier (voir aussi: lévrier);0;229493;ark:/12148/cgfbt42634g
42634;coiffe;objet;rect;2492;792;176;342;btv1b10532593m;f134;155;358;8756;5981;2647;1150;176;342;217;coiffe;0;0;229471;ark:/12148/cgfbt42634g
42634;corde;objet;rect;4684;2542;321;2081;btv1b10532593m;f134;155;358;8756;5981;4839;2900;321;2081;448;corde;0;0;229490;ark:/12148/cgfbt42634g
42634;couronne;objet;rect;3217;2716;211;146;btv1b10532593m;f134;155;358;8756;5981;3372;3074;211;146;41;couronne;voir aussi: empereur, roi...;0;229482;ark:/12148/cgfbt42634g
42634;croix;objet;rect;6993;1599;135;219;btv1b10532593m;f134;155;358;8756;5981;7148;1957;135;219;145;croix;voir aussi: crucifiement, crucifixion;0;229480;ark:/12148/cgfbt42634g
42634;cygne;objet;rect;3077;3501;159;236;btv1b10532593m;f134;155;358;8756;5981;3232;3859;159;236;728;cygne;oiseau palmipède;0;229496;ark:/12148/cgfbt42634g
42634;étoile;objet;rect;5655;3430;157;183;btv1b10532593m;f134;155;358;8756;5981;5810;3788;157;183;154;étoile;astre;0;229497;ark:/12148/cgfbt42634g
42634;hache;objet;rect;5019;3610;332;470;btv1b10532593m;f134;155;358;8756;5981;5174;3968;332;470;718;hache;0;0;229489;ark:/12148/cgfbt42634g
42634;harnais;objet;rect;8279;3429;308;456;btv1b10532593m;f134;155;358;8756;5981;8434;3787;308;456;362;harnais;équipement de cheval;0;229485;ark:/12148/cgfbt42634g
42634;lance;objet;rect;4024;1345;291;1978;btv1b10532593m;f134;155;358;8756;5981;4179;1703;291;1978;385;lance;0;0;229486;ark:/12148/cgfbt42634g
42634;lion.héraldique;objet;rect;4758;1255;95;167;btv1b10532593m;f134;155;358;8756;5981;4913;1613;95;167;16407;lion.héraldique;0;0;590304;ark:/12148/cgfbt42634g
42634;ours;objet;rect;5196;2082;209;256;btv1b10532593m;f134;155;358;8756;5981;5351;2440;209;256;808;ours;mammifère carnassier;0;229499;ark:/12148/cgfbt42634g
42634;tribune;objet;rect;1316;309;2272;1580;btv1b10532593m;f134;155;358;8756;5981;1471;667;2272;1580;1483;tribune;0;0;229470;ark:/12148/cgfbt42634g
42634;trompette;objet;rect;394;2660;613;259;btv1b10532593m;f134;155;358;8756;5981;549;3018;613;259;475;trompette;instrument de musique;0;229477;ark:/12148/cgfbt42634g
42634;bannière;objet;rect;7964;2033;762;1368;btv1b10532593m;f134;155;358;8756;5981;8119;2391;762;1368;47;bannière;0;0;229487;ark:/12148/cgfbt42634g
42635;armoiries;objet;rect;398;149;874;394;btv1b10532593m;f143;198;332;8604;5860;596;481;874;394;3;armoiries;0;0;229520;ark:/12148/cgfbt42635t
42635;armure;objet;rect;2509;2763;398;647;btv1b10532593m;f143;198;332;8604;5860;2707;3095;398;647;173;armure;0;0;229508;ark:/12148/cgfbt42635t
42635;pennon;objet;rect;2871;1066;1479;672;btv1b10532593m;f143;198;332;8604;5860;3069;1398;1479;672;197;pennon;drapeau triangulaire;0;229504;ark:/12148/cgfbt42635t
42635;barrière;objet;rect;77;4371;1796;1404;btv1b10532593m;f143;198;332;8604;5860;275;4703;1796;1404;1430;barrière;0;0;229507;ark:/12148/cgfbt42635t
42635;bouc;objet;rect;122;2498;243;348;btv1b10532593m;f143;198;332;8604;5860;320;2830;243;348;92;bouc;mammifère ongulé;0;229534;ark:/12148/cgfbt42635t
42635;casque;objet;rect;5631;3581;227;210;btv1b10532593m;f143;198;332;8604;5860;5829;3913;227;210;133;casque;voir aussi: armure;0;229521;ark:/12148/cgfbt42635t
42635;cavalier;personne;rect;5934;2295;768;1152;btv1b10532593m;f143;198;332;8604;5860;6132;2627;768;1152;271;cavalier;0;0;229506;ark:/12148/cgfbt42635t
42635;champ.clos;objet;rect;44;2100;8101;3581;btv1b10532593m;f143;198;332;8604;5860;242;2432;8101;3581;1709;champ.clos;0;0;229502;ark:/12148/cgfbt42635t
42635;cheval;objet;rect;7651;1608;717;1218;btv1b10532593m;f143;198;332;8604;5860;7849;1940;717;1218;352;cheval;mammifère ongulé (voir aussi: cavalier, hippiatrie);0;229528;ark:/12148/cgfbt42635t
42635;chien;objet;rect;2404;1861;327;377;btv1b10532593m;f143;198;332;8604;5860;2602;2193;327;377;84;chien;mammifère carnassier (voir aussi: lévrier);0;229523;ark:/12148/cgfbt42635t
42635;coiffe;objet;rect;754;2027;203;195;btv1b10532593m;f143;198;332;8604;5860;952;2359;203;195;217;coiffe;0;0;229519;ark:/12148/cgfbt42635t
42635;collier.de.chien;objet;rect;2528;2027;174;124;btv1b10532593m;f143;198;332;8604;5860;2726;2359;174;124;590;collier.de.chien;0;0;229526;ark:/12148/cgfbt42635t
42635;cerf;objet;rect;4468;2590;286;419;btv1b10532593m;f143;198;332;8604;5860;4666;2922;286;419;731;cerf;mammifère ongulé;0;229529;ark:/12148/cgfbt42635t
42635;croix;objet;rect;6308;717;170;203;btv1b10532593m;f143;198;332;8604;5860;6506;1049;170;203;145;croix;voir aussi: crucifiement, crucifixion;0;229525;ark:/12148/cgfbt42635t
42635;épée;objet;rect;6938;1981;257;497;btv1b10532593m;f143;198;332;8604;5860;7136;2313;257;497;234;épée;0;0;229505;ark:/12148/cgfbt42635t
42635;étoile;objet;rect;6196;232;141;153;btv1b10532593m;f143;198;332;8604;5860;6394;564;141;153;154;étoile;astre;0;229532;ark:/12148/cgfbt42635t
42635;harnais;objet;rect;5134;2829;558;414;btv1b10532593m;f143;198;332;8604;5860;5332;3161;558;414;362;harnais;équipement de cheval;0;229515;ark:/12148/cgfbt42635t
42635;lance;objet;rect;962;1028;978;1481;btv1b10532593m;f143;198;332;8604;5860;1160;1360;978;1481;385;lance;0;0;229510;ark:/12148/cgfbt42635t
42635;licorne;objet;rect;2742;2971;489;298;btv1b10532593m;f143;198;332;8604;5860;2940;3303;489;298;974;licorne;0;0;229536;ark:/12148/cgfbt42635t
42635;ossements;objet;rect;3479;2125;326;88;btv1b10532593m;f143;198;332;8604;5860;3677;2457;326;88;1355;ossements;voir aussi: crâne;0;229533;ark:/12148/cgfbt42635t
42635;panier;objet;rect;3222;1909;210;108;btv1b10532593m;f143;198;332;8604;5860;3420;2241;210;108;927;panier;0;0;229527;ark:/12148/cgfbt42635t
42635;tête.coupée;objet;rect;1959;1743;238;359;btv1b10532593m;f143;198;332;8604;5860;2157;2075;238;359;886;tête.coupée;voir aussi: décapitation;0;229531;ark:/12148/cgfbt42635t
42635;tournoi;scène;rect;25;2056;5927;2752;btv1b10532593m;f143;198;332;8604;5860;223;2388;5927;2752;3472;tournoi;0;0;229512;ark:/12148/cgfbt42635t
42635;tribune;objet;rect;66;75;1923;1766;btv1b10532593m;f143;198;332;8604;5860;264;407;1923;1766;1483;tribune;0;0;229516;ark:/12148/cgfbt42635t
42635;trompette;objet;rect;5396;1517;539;315;btv1b10532593m;f143;198;332;8604;5860;5594;1849;539;315;475;trompette;instrument de musique;0;229513;ark:/12148/cgfbt42635t
42635;bannière;objet;rect;7682;67;749;970;btv1b10532593m;f143;198;332;8604;5860;7880;399;749;970;47;bannière;0;0;229503;ark:/12148/cgfbt42635t
42635;collier;objet;rect;3697;1124;250;173;btv1b10532593m;f143;198;332;8604;5860;3895;1456;250;173;545;collier;0;0;229517;ark:/12148/cgfbt42635t
42635;couronne;objet;rect;6069;1930;432;278;btv1b10532593m;f143;198;332;8604;5860;6267;2262;432;278;41;couronne;voir aussi: empereur, roi...;0;229530;ark:/12148/cgfbt42635t
42635;muselière;objet;rect;4734;4139;250;173;btv1b10532593m;f143;198;332;8604;5860;4932;4471;250;173;2091;muselière;0;0;229524;ark:/12148/cgfbt42635t
42636;bougie;objet;rect;1879;567;222;452;btv1b10532593m;f148;519;448;4164;5746;2398;1015;222;452;981;bougie;0;0;229541;ark:/12148/cgfbt426365
42636;coiffe;objet;rect;2433;1610;758;758;btv1b10532593m;f148;519;448;4164;5746;2952;2058;758;758;217;coiffe;0;0;229542;ark:/12148/cgfbt426365
42636;collier;objet;rect;1840;2416;307;115;btv1b10532593m;f148;519;448;4164;5746;2359;2864;307;115;545;collier;0;0;229543;ark:/12148/cgfbt426365
42636;flambeau;objet;rect;651;766;343;2182;btv1b10532593m;f148;519;448;4164;5746;1170;1214;343;2182;535;flambeau;0;0;229539;ark:/12148/cgfbt426365
42636;lustre;objet;rect;1848;414;1265;782;btv1b10532593m;f148;519;448;4164;5746;2367;862;1265;782;1840;lustre;appareil d'éclairage;0;229540;ark:/12148/cgfbt426365
42636;pavement;objet;rect;667;4210;736;1419;btv1b10532593m;f148;519;448;4164;5746;1186;4658;736;1419;171;pavement;revêtement de sol à l'intérieur;0;229552;ark:/12148/cgfbt426365
42636;plafond;objet;rect;23;15;4110;729;btv1b10532593m;f148;519;448;4164;5746;542;463;4110;729;429;plafond;0;0;229551;ark:/12148/cgfbt426365
42636;tenture;objet;rect;69;284;4018;1986;btv1b10532593m;f148;519;448;4164;5746;588;732;4018;1986;471;tenture;0;0;229545;ark:/12148/cgfbt426365
42636;vêtement;objet;rect;2224;2485;744;1840;btv1b10532593m;f148;519;448;4164;5746;2743;2933;744;1840;480;vêtement;utilisé pour les vêtements marquant une appartenance socio-professionnelle ou différant du vêtement courant;0;229546;ark:/12148/cgfbt426365
1009;canne;objet;rect;1937;1705;287;1854;btv1b8419219x;f12;173;453;2997;4314;2110;2158;287;1854;828;canne;0;0;5199;ark:/12148/cgfbt10096
1009;colonne;objet;rect;1292;1109;392;2666;btv1b8419219x;f12;173;453;2997;4314;1465;1562;392;2666;64;colonne;0;0;5195;ark:/12148/cgfbt10096
1009;croix;objet;rect;392;1518;397;673;btv1b8419219x;f12;173;453;2997;4314;565;1971;397;673;145;croix;voir aussi: crucifiement, crucifixion;0;5196;ark:/12148/cgfbt10096
1009;nimbe;objet;rect;1777;767;861;690;btv1b8419219x;f12;173;453;2997;4314;1950;1220;861;690;936;nimbe;de forme particulière, ou attribué à d'autres pers. que les saints;0;502535;ark:/12148/cgfbt10096
1009;vêtement;objet;rect;149;1446;1176;2279;btv1b8419219x;f12;173;453;2997;4314;322;1899;1176;2279;480;vêtement;utilisé pour les vêtements marquant une appartenance socio-professionnelle ou différant du vêtement courant;0;5197;ark:/12148/cgfbt10096
1010;bouquet;objet;rect;1010;793;566;367;btv1b8419219x;f22;181;550;2513;1709;1191;1343;566;367;7808;bouquet;0;0;502537;ark:/12148/cgfbt1010p
1010;couronne;objet;rect;378;177;328;219;btv1b8419219x;f22;181;550;2513;1709;559;727;328;219;41;couronne;voir aussi: empereur, roi...;0;502539;ark:/12148/cgfbt1010p
1010;fourrure;objet;rect;312;671;433;146;btv1b8419219x;f22;181;550;2513;1709;493;1221;433;146;134;fourrure;vêtement (voir aussi: peau);0;5203;ark:/12148/cgfbt1010p
1010;lampe;objet;rect;1099;323;179;225;btv1b8419219x;f22;181;550;2513;1709;1280;873;179;225;528;lampe;0;0;5210;ark:/12148/cgfbt1010p
1010;nimbe;objet;rect;1276;153;450;409;btv1b8419219x;f22;181;550;2513;1709;1457;703;450;409;936;nimbe;de forme particulière, ou attribué à d'autres pers. que les saints;0;502538;ark:/12148/cgfbt1010p
1010;rideau;objet;rect;1945;212;487;728;btv1b8419219x;f22;181;550;2513;1709;2126;762;487;728;453;rideau;0;0;5208;ark:/12148/cgfbt1010p
1010;roi;personne;rect;291;186;750;1429;btv1b8419219x;f22;181;550;2513;1709;472;736;750;1429;174;roi;0;0;5200;ark:/12148/cgfbt1010p
1010;trône;objet;rect;87;433;929;1149;btv1b8419219x;f22;181;550;2513;1709;268;983;929;1149;169;trône;0;0;5202;ark:/12148/cgfbt1010p
1010;vase;objet;rect;1062;1130;409;518;btv1b8419219x;f22;181;550;2513;1709;1243;1680;409;518;39;vase;récipient;0;5206;ark:/12148/cgfbt1010p
1010;vêtement;objet;rect;295;660;612;948;btv1b8419219x;f22;181;550;2513;1709;476;1210;612;948;480;vêtement;utilisé pour les vêtements marquant une appartenance socio-professionnelle ou différant du vêtement courant;0;5204;ark:/12148/cgfbt1010p
1010;moine;objet;rect;1153;104;1186;1590;btv1b8419219x;f22;181;550;2513;1709;1334;654;1186;1590;794;moine;0;0;5207;ark:/12148/cgfbt1010p
1011;couronne;objet;rect;519;130;325;237;btv1b8419219x;f31;821;681;2355;2081;1340;811;325;237;41;couronne;voir aussi: empereur, roi...;0;502540;ark:/12148/cgfbt10110
1011;lampe;objet;rect;1474;210;184;271;btv1b8419219x;f31;821;681;2355;2081;2295;891;184;271;528;lampe;0;0;5218;ark:/12148/cgfbt10110
1011;rideau;objet;rect;80;0;633;769;btv1b8419219x;f31;821;681;2355;2081;901;681;633;769;453;rideau;0;0;5214;ark:/12148/cgfbt10110
1011;roi;personne;rect;399;120;790;1472;btv1b8419219x;f31;821;681;2355;2081;1220;801;790;1472;174;roi;0;0;5211;ark:/12148/cgfbt10110
1011;trône;objet;rect;226;564;383;931;btv1b8419219x;f31;821;681;2355;2081;1047;1245;383;931;169;trône;0;0;5215;ark:/12148/cgfbt10110
1011;turban;objet;rect;1307;708;349;192;btv1b8419219x;f31;821;681;2355;2081;2128;1389;349;192;266;turban;0;0;5216;ark:/12148/cgfbt10110
1011;astrologue;objet;rect;1785;531;526;1469;btv1b8419219x;f31;821;681;2355;2081;2606;1212;526;1469;2162;astrologue;0;0;5217;ark:/12148/cgfbt10110
1011;scribe;objet;rect;1064;678;699;1314;btv1b8419219x;f31;821;681;2355;2081;1885;1359;699;1314;495;scribe;0;0;5219;ark:/12148/cgfbt10110
1011;tablette;objet;rect;1038;1291;463;239;btv1b8419219x;f31;821;681;2355;2081;1859;1972;463;239;3797;tablette;support d'écriture;0;502542;ark:/12148/cgfbt10110
1011;vêtement;objet;rect;376;528;741;1028;btv1b8419219x;f31;821;681;2355;2081;1197;1209;741;1028;480;vêtement;utilisé pour les vêtements marquant une appartenance socio-professionnelle ou différant du vêtement courant;0;502541;ark:/12148/cgfbt10110
1012;canne;objet;rect;1542;2065;126;615;btv1b8419219x;f32;254;1636;2371;2745;1796;3701;126;615;828;canne;0;0;5235;ark:/12148/cgfbt10129
1012;chope;objet;rect;109;1879;246;372;btv1b8419219x;f32;254;1636;2371;2745;363;3515;246;372;1180;chope;0;0;5234;ark:/12148/cgfbt10129
1012;couronne;objet;rect;158;306;316;151;btv1b8419219x;f32;254;1636;2371;2745;412;1942;316;151;41;couronne;voir aussi: empereur, roi...;0;502544;ark:/12148/cgfbt10129
